EA,T,value
0,6812,6.670690561304654e-09
0,6813,6.670708062114958e-09
0,6814,6.67072289671203e-09
0,6815,6.670743324927491e-09
0,6816,6.670765034558959e-09
0,6817,6.670787265429939e-09
0,6818,6.670793639701845e-09
0,6819,6.670777616627762e-09
0,6820,6.6707562148927705e-09
0,6821,6.670725159528361e-09
0,6822,6.6706851518278396e-09
0,6823,6.6706129371606304e-09
0,6824,6.670627550313644e-09
0,6825,6.6706789688193615e-09
0,6826,6.670693411119053e-09
0,6827,6.670705155845813e-09
0,6828,6.6707170641846096e-09
0,6829,6.6707289133225795e-09
0,6830,6.670712816795494e-09
0,6831,6.670684268821403e-09
0,6832,6.670568045291105e-09
0,6833,6.669138412842101e-09
0,6834,6.66352856010151e-09
0,6835,6.669927875059725e-09
0,6836,6.670589928876035e-09
0,6837,6.670667153727034e-09
0,6838,6.670690889785725e-09
0,6839,6.6707128904941365e-09
0,6840,6.6707362368736265e-09
0,6841,6.67074589097823e-09
0,6842,6.6707489332190324e-09
0,6843,6.670742826534152e-09
0,6844,6.6707320026948366e-09
0,6845,6.670710527439079e-09
0,6846,6.670671749732041e-09
0,6847,6.6705626788308585e-09
0,6848,6.670592849355852e-09
0,6849,6.670661072145669e-09
0,6850,6.670701570294361e-09
0,6851,6.6707258878403235e-09
0,6852,6.670750004641172e-09
0,6853,6.670741589213834e-09
0,6854,6.670718301815789e-09
0,6855,6.670693055668453e-09
0,6856,6.6706407166818675e-09
0,6857,6.6705716624987195e-09
0,6858,6.670628899510921e-09
0,6859,6.6706718090379e-09
0,6860,6.670704782460137e-09
0,6861,6.6707348827677935e-09
0,6862,6.670790086004761e-09
0,6863,6.67114964428262e-09
0,6864,2190.6407879627736
0,6865,5681.580297167781
0,6866,9248.573390009587
0,6867,10868.475081950146
0,6868,10500.972694460877
0,6869,7454.776900880306
0,6870,6.672511471626459e-09
0,6871,6.670847242716545e-09
0,6872,6.670795153436966e-09
0,6873,6.670881213661532e-09
0,6874,6.671462221219068e-09
0,6875,6.680037043492369e-09
0,6876,2530.5400208112715
0,6877,3653.121745958954
0,6878,6.673727990834961e-09
0,6879,6.670976694329887e-09
0,6880,6.670815064996211e-09
0,6881,6.670758387394214e-09
0,6882,6.670745800726022e-09
0,6883,6.670760013297673e-09
0,6884,6.670850793882694e-09
0,6885,6.671055204550842e-09
0,6886,6.6720486898360306e-09
0,6887,2798.0292966370334
0,6888,6629.867762154304
0,6889,8077.219647028185
0,6890,7261.686395110774
0,6891,5878.083425173006
0,6892,4658.6074183553565
0,6893,6.674804266925442e-09
0,6894,6.670791989880716e-09
0,6895,6.670713977765109e-09
0,6896,6.670698074292079e-09
0,6897,6.6707050320993815e-09
0,6898,6.670710939589218e-09
0,6899,6.670711018996015e-09
0,6900,6.670716266640409e-09
0,6901,6.670715683405709e-09
0,6902,6.6707019004627214e-09
0,6903,6.670690706436974e-09
0,6904,6.670675547942126e-09
0,6905,6.670657869725007e-09
0,6906,6.670661967048683e-09
0,6907,6.670671506173646e-09
0,6908,6.670695425875857e-09
0,6909,6.67071312662744e-09
0,6910,6.670736221156083e-09
0,6911,6.6708004066514485e-09
0,6912,6.670920267492841e-09
0,6913,6.671054485686685e-09
0,6914,6.67107683528712e-09
0,6915,6.670992576893909e-09
0,6916,6.670866284110373e-09
0,6917,6.6707704364887105e-09
0,6918,6.67070926935036e-09
0,6919,6.670666091463015e-09
0,6920,6.670631736142099e-09
0,6921,6.670653314578328e-09
0,6922,6.670675609623065e-09
0,6923,6.670683975862353e-09
0,6924,6.670693462245115e-09
0,6925,6.67069620599066e-09
0,6926,6.670678442440901e-09
0,6927,6.670640155334499e-09
0,6928,6.670556507151446e-09
0,6929,6.6703264315527095e-09
0,6930,6.6702642993236535e-09
0,6931,6.670404631956117e-09
0,6932,6.670621868903678e-09
0,6933,6.670672335218155e-09
0,6934,6.670693412046554e-09
0,6935,6.670712475370065e-09
0,6936,6.670723555146315e-09
0,6937,6.670731762637229e-09
0,6938,6.670738392878256e-09
0,6939,6.67073904332248e-09
0,6940,6.670732946834182e-09
0,6941,6.670721808667716e-09
0,6942,6.670706666169932e-09
0,6943,6.670693245736717e-09
0,6944,6.670687220051904e-09
0,6945,6.670690626857381e-09
0,6946,6.6707046770147e-09
0,6947,6.670710896287199e-09
0,6948,6.670717962451192e-09
0,6949,6.67072012306961e-09
0,6950,6.6707071522736705e-09
0,6951,6.670687017129915e-09
0,6952,6.6706575081528996e-09
0,6953,6.6705985291030926e-09
0,6954,6.6705101979264435e-09
0,6955,6.67054042362801e-09
0,6956,6.670660683043297e-09
0,6957,6.670693275036434e-09
0,6958,6.6707188175478926e-09
0,6959,6.670767287572578e-09
0,6960,6.6710463767243375e-09
0,6961,6.673972141637781e-09
0,6962,2674.8695157078173
0,6963,3728.0298714712117
0,6964,4823.925325352795
0,6965,4761.188156221099
0,6966,1540.2377269476342
0,6967,6.682602254793936e-09
0,6968,1178.2167945134977
0,6969,6271.353153399837
0,6970,13031.320794196961
0,6971,13031.320794196961
0,6972,13031.320794196961
0,6973,13031.320794196961
0,6974,5073.614633339531
0,6975,6.670946223888314e-09
0,6976,6.67073063338815e-09
0,6977,6.670698038061939e-09
0,6978,6.6706796490732155e-09
0,6979,6.6706725768758075e-09
0,6980,6.670693128217672e-09
0,6981,6.67071199614847e-09
0,6982,6.670728441576897e-09
0,6983,6.67075940459608e-09
0,6984,6.670791634735895e-09
0,6985,6.6708278958936475e-09
0,6986,6.670833531832344e-09
0,6987,6.6708155928900135e-09
0,6988,6.670780186639227e-09
0,6989,6.670735971239859e-09
0,6990,6.6706932098259085e-09
0,6991,6.670631602641236e-09
0,6992,6.670604432436538e-09
0,6993,6.670668999565986e-09
0,6994,6.670705790144741e-09
0,6995,6.670740187528466e-09
0,6996,6.67076480225255e-09
0,6997,6.670741449716825e-09
0,6998,6.670706217466934e-09
0,6999,6.670671120899863e-09
0,7000,6.670551537832761e-09
0,7001,6.670238820782664e-09
0,7002,6.670414205296129e-09
0,7003,6.67062137864609e-09
0,7004,6.670692460056908e-09
0,7005,6.670726078232154e-09
0,7006,6.67079870941511e-09
0,7007,6.6712217952046704e-09
0,7008,1893.7712220757278
0,7009,4411.690237225755
0,7010,6021.1938874781745
0,7011,7414.264270027043
0,7012,5725.994878723267
0,7013,1841.1206493877676
0,7014,6.670995147392417e-09
0,7015,6.6707773248401585e-09
0,7016,6.670786503364561e-09
0,7017,6.6708120457388e-09
0,7018,6.671078927499157e-09
0,7019,6.672168511491985e-09
0,7020,6.67187800778945e-09
0,7021,6.6712112094476816e-09
0,7022,6.6707843909939865e-09
0,7023,6.670726649130667e-09
0,7024,6.670705729542922e-09
0,7025,6.670697568865825e-09
0,7026,6.670695517885658e-09
0,7027,6.670705895496158e-09
0,7028,6.67072937370955e-09
0,7029,6.670773310436772e-09
0,7030,6.6708497117023895e-09
0,7031,6.671226883772889e-09
0,7032,6.6751405589192465e-09
0,7033,84.74778101359874
0,7034,128.1910721417204
0,7035,6.672446526167204e-09
0,7036,6.671391819963001e-09
0,7037,6.670875062569256e-09
0,7038,6.670734759480454e-09
0,7039,6.670696924698116e-09
0,7040,6.670690849267904e-09
0,7041,6.670707242805399e-09
0,7042,6.670729530967146e-09
0,7043,6.670769358098031e-09
0,7044,6.670890311454377e-09
0,7045,6.671020288116338e-09
0,7046,6.671337492874045e-09
0,7047,6.6712619042603075e-09
0,7048,6.671106324465587e-09
0,7049,6.6711744225281085e-09
0,7050,6.6803407911140755e-09
0,7051,4151.932335546917
0,7052,11861.964489869624
0,7053,13031.320794196963
0,7054,13031.320794196961
0,7055,13031.320794196963
0,7056,13031.320794196961
0,7057,13031.320794196961
0,7058,13031.320794196961
0,7059,13031.320794196961
0,7060,13031.320794196963
0,7061,13031.320794196961
0,7062,1800.3567177938398
0,7063,6.670839398924638e-09
0,7064,6.670885110974472e-09
0,7065,6.67474763284061e-09
0,7066,9221.816563465594
0,7067,13031.320794196961
0,7068,13031.32079419696
0,7069,13021.2008472852
0,7070,3534.382754987497
0,7071,6.670791940052309e-09
0,7072,6.670709570012328e-09
0,7073,6.670708624508412e-09
0,7074,6.6707297763127804e-09
0,7075,6.670794769807274e-09
0,7076,6.671059274888896e-09
0,7077,6.671649671645715e-09
0,7078,6.6740264111454374e-09
0,7079,2807.4651325681643
0,7080,5231.726244115277
0,7081,4829.264947595448
0,7082,4148.118851414542
0,7083,1558.439248328381
0,7084,6.671818841039683e-09
0,7085,6.670885439477566e-09
0,7086,6.6707227675149414e-09
0,7087,6.670672390882619e-09
0,7088,6.6706359826443714e-09
0,7089,6.670648370865449e-09
0,7090,6.670672039977198e-09
0,7091,6.6706848895703455e-09
0,7092,6.670684224156509e-09
0,7093,6.670672929589644e-09
0,7094,6.670653622473957e-09
0,7095,6.670620741217375e-09
0,7096,6.670524292176909e-09
0,7097,6.670558432785137e-09
0,7098,6.67062547458995e-09
0,7099,6.670665350436241e-09
0,7100,6.670701351670075e-09
0,7101,6.67072523993974e-09
0,7102,6.670784983180131e-09
0,7103,6.671162219268533e-09
0,7104,6.674845505390247e-09
0,7105,2684.6021483280347
0,7106,3044.9502819482
0,7107,3364.5412311787127
0,7108,2411.610931430033
0,7109,1195.147255294701
0,7110,6.67205243828293e-09
0,7111,6.671083195916713e-09
0,7112,6.671121225613191e-09
0,7113,6.6977567505205175e-09
0,7114,9146.73878490108
0,7115,13031.320794196961
0,7116,13031.320794196961
0,7117,13031.320794196963
0,7118,7125.978001844953
0,7119,6.671400397428589e-09
0,7120,6.670767714397563e-09
0,7121,6.6707356262391045e-09
0,7122,6.670733641467267e-09
0,7123,6.670738529552104e-09
0,7124,6.670816005741495e-09
0,7125,6.67113500667153e-09
0,7126,1041.7359196356567
0,7127,6767.133186071819
0,7128,12918.968076051417
0,7129,13031.320794196963
0,7130,13031.320794196961
0,7131,13031.320794196961
0,7132,13031.320794196963
0,7133,13031.320794196963
