IA,T,value
2,3474,58029.679999956854
2,3475,40977.50999995685
2,3476,35128.97999995685
2,3477,35729.77999995685
2,3478,38379.29999995685
2,3479,38886.37999995686
2,3480,38454.2999999459
2,3481,38538.2799999459
2,3482,39393.4599999459
2,3483,39477.4399999459
2,3484,40864.6799999459
2,3485,46787.989999945916
2,3486,59667.109999945904
2,3487,78670.93999994591
2,3488,100342.04999994588
2,3489,116753.5299999459
2,3490,124934.75999994592
2,3491,120682.17999994592
2,3492,121047.61999994592
2,3493,117646.7699999459
2,3494,112009.57999994591
2,3495,99744.43999994591
2,3496,84633.7799999459
2,3497,61708.97999995685
2,3498,36141.08999995686
2,3499,20524.919999956855
2,3500,12733.359999956856
2,3501,10768.619999956856
2,3502,8626.179999956856
2,3503,6819.659999956854
2,3504,6723.4999999568545
2,3505,6204.239999956855
2,3506,4829.799999956855
2,3507,3722.679999956855
2,3508,4362.439999956855
2,3509,13043.749999956859
2,3510,33307.969999956855
2,3511,58546.84999995687
2,3512,83516.85999995684
2,3513,101989.31999995204
2,3514,110022.15999995205
2,3515,112518.28999995205
2,3516,111930.07999995205
2,3517,106475.59999995207
2,3518,97620.14999995207
2,3519,81859.57999995686
2,3520,61401.35999995685
2,3521,40660.61999995686
2,3522,21900.179999956858
2,3523,11722.509999956856
2,3524,7833.719999956855
2,3525,9043.539999956856
2,3526,9823.719999956855
2,3527,11119.959999956856
2,3528,11119.959999956856
2,3529,11552.039999956856
2,3530,11468.059999956857
2,3531,10096.819999956857
2,3532,11492.399999956857
2,3533,17682.069999956857
2,3534,32444.979999956857
2,3535,52641.039999956854
2,3536,72378.00999995686
2,3537,91892.29999995677
2,3538,106534.2799999459
2,3539,119240.62999994589
2,3540,124810.29999994588
2,3541,123764.48999994589
2,3542,120842.99999994588
2,3543,114495.5599999459
2,3544,97396.27999994588
2,3545,74117.07999995686
2,3546,54248.94999995686
2,3547,35859.01999995686
2,3548,30363.959999956853
2,3549,29842.259999956856
2,3550,30090.999999956854
2,3551,27876.759999956856
2,3552,26508.719999956855
2,3553,27619.039999956854
2,3554,28045.339999956857
2,3555,28036.359999956858
2,3556,28055.329999956855
2,3557,30594.43999995686
2,3558,44468.94999995686
2,3559,69598.61999995685
2,3560,94483.87999994589
2,3561,114094.8599999459
2,3562,124637.7799999459
2,3563,126857.96999994593
2,3564,124321.24999994588
2,3565,116637.3599999459
2,3566,107309.36999994589
2,3567,95671.2799999459
2,3568,81127.56999995682
2,3569,60469.75999995685
2,3570,40797.539999956854
2,3571,24826.279999956856
2,3572,19331.219999956855
2,3573,20360.899999956855
2,3574,20789.779999956852
2,3575,20618.619999956853
2,3576,20099.359999956854
2,3577,19412.139999956853
2,3578,18976.859999956854
2,3579,18989.039999956854
2,3580,18929.399999956855
2,3581,24355.61999995685
2,3582,36079.47999995686
2,3583,57873.0699999459
2,3584,84909.5160577012
2,3585,107103.12490946823
2,3586,117075.86372686636
2,3587,115903.04345423428
2,3588,109269.49645059345
2,3589,101647.01918063006
2,3590,93205.77859440993
2,3591,81440.29322232057
2,3592,67836.05999994588
2,3593,53803.04999995684
2,3594,39060.54999995686
2,3595,27257.029999956852
2,3596,23807.799999956856
2,3597,25683.679999956858
2,3598,28342.179999956854
2,3599,27994.07999995686
2,3600,26187.55999995685
2,3601,24741.319999956853
2,3602,21071.859999956854
2,3603,19877.55999995685
2,3604,21608.80999995685
2,3605,30109.099999956856
2,3606,43770.109999945904
2,3607,62953.21737313692
2,3608,85759.3151732343
2,3609,97269.77501206717
2,3610,97047.38633045214
2,3611,96392.09803911016
2,3612,94325.3842494158
2,3613,92466.59410786287
2,3614,94494.01732678889
2,3615,96598.24668451866
2,3616,90026.57516225486
2,3617,74482.14113262882
2,3618,52664.89999995686
2,3619,35371.469999956855
2,3620,29362.01999995685
2,3621,28060.139999956853
2,3622,28978.139999956853
2,3623,28272.959999956853
2,3624,26724.779999956852
2,3625,25851.639999956853
2,3626,23532.259999956852
2,3627,22089.219999956855
2,3628,21240.57999995685
2,3629,29080.389999956857
2,3630,49721.0259955877
2,3631,72196.78159284315
2,3632,94566.67497666138
2,3633,100277.81785200784
2,3634,98277.84641925414
2,3635,97674.52712723674
2,3636,95679.76223000928
2,3637,92790.74137518193
2,3638,95376.70563032609
2,3639,102508.40146284542
2,3640,99608.98138080077
2,3641,81965.00963773389
2,3642,52129.51999995686
2,3643,32142.82999995685
2,3644,26547.69999995685
2,3645,29959.579999956848
2,3646,31570.57999995686
2,3647,31390.439999956856
2,3648,29503.139999956853
2,3649,26583.719999956855
2,3650,23841.23999995685
2,3651,21953.939999956856
2,3652,23163.759999956856
2,3653,30784.329999956855
2,3654,48103.419999956845
2,3655,78605.8199999459
2,3656,106013.79774470655
2,3657,124493.60447010973
2,3658,135628.31669321356
2,3659,136673.61643947096
2,3660,129582.83585062611
2,3661,127882.0885708255
2,3662,126492.43995798088
2,3663,117524.8036981201
2,3664,98699.04649009423
2,3665,69536.19999995687
2,3666,43603.089999956865
2,3667,25654.389999956857
2,3668,21480.05999995685
2,3669,24286.119999956856
2,3670,24202.139999956853
2,3671,21384.65999995685
2,3672,19074.259999956856
2,3673,17703.019999956854
2,3674,16331.779999956856
2,3675,16067.659999956855
2,3676,18134.37999995686
2,3677,26656.009999956856
2,3678,43461.46999995685
2,3679,64292.35999995686
2,3680,89647.96999994591
2,3681,112266.42999994592
2,3682,126980.9999999459
2,3683,134072.18999994587
2,3684,128229.38999994588
2,3685,110673.2699999459
2,3686,96030.1399999459
2,3687,82070.73999995687
2,3688,63379.00999995685
2,3689,43922.80999995686
2,3690,25668.119999956856
2,3691,14003.299999956853
2,3692,10890.959999956856
2,3693,10975.699999956854
2,3694,11830.879999956856
2,3695,12854.019999956854
2,3696,14213.079999956855
2,3697,14200.899999956855
2,3698,12325.77999995685
2,3699,11206.479999956857
2,3700,13529.679999956858
2,3701,21436.519999956847
2,3702,30367.989999956855
2,3703,40062.179999956854
2,3704,48155.08999995686
2,3705,54982.14999995686
2,3706,62017.51999995685
2,3707,64606.44999995685
2,3708,66261.96999995685
2,3709,67122.52999995687
2,3710,65065.35999995685
2,3711,54676.74999995686
2,3712,47381.429999956854
2,3713,35979.919999956845
2,3714,27324.679999956854
2,3715,22748.30999995685
2,3716,18732.849999956852
2,3717,19421.739999956855
2,3718,19091.599999956856
2,3719,17900.499999956854
2,3720,17129.299999956856
2,3721,15497.139999956857
2,3722,16265.139999956857
2,3723,15409.959999956858
2,3724,16980.879999956855
2,3725,22308.669999956852
2,3726,31354.779999956856
2,3727,47664.86999995686
2,3728,64779.83999995686
2,3729,80508.21999995687
2,3730,93017.77999995685
2,3731,96943.66999995687
2,3732,96134.66999995206
2,3733,93663.96999995207
2,3734,84199.02999995687
2,3735,75553.19999995685
2,3736,64635.96999995685
2,3737,57196.679999956854
2,3738,50543.55999995685
2,3739,45555.689999956856
2,3740,45459.58999995685
2,3741,45917.69999995685
2,3742,47997.31999995686
2,3743,48432.5999999459
2,3744,46728.63999994591
2,3745,44592.5999999459
2,3746,41169.2999999459
2,3747,38337.0599999459
2,3748,39454.16999994591
2,3749,44471.1199999459
2,3750,54128.60659656521
2,3751,68438.37600383963
2,3752,84286.95359864041
2,3753,96186.37189095913
2,3754,102922.82676753067
2,3755,106359.61624611044
2,3756,107629.56126102677
2,3757,110590.4653314499
2,3758,112298.08876796765
2,3759,106220.72539761367
2,3760,96877.10964519634
2,3761,80452.88436254676
2,3762,62584.74999994589
2,3763,51225.309999945894
2,3764,45200.4899999459
2,3765,49306.8999999459
2,3766,50687.11999994589
2,3767,49324.8599999459
2,3768,48997.91999994591
2,3769,47044.5999999459
2,3770,44314.29999994589
2,3771,40548.679999945896
2,3772,39381.919999945894
2,3773,43530.88999994589
2,3774,54166.210295514014
2,3775,70619.70603411549
2,3776,89373.28905756697
2,3777,99356.04468358592
2,3778,105068.97719147152
2,3779,103814.61681394633
2,3780,100888.57833155761
2,3781,92917.28622599828
2,3782,83170.66242347834
2,3783,74298.84363242102
2,3784,64735.969999945904
2,3785,47994.65999995686
2,3786,32581.749999956854
2,3787,17148.159999956853
2,3788,12331.419999956852
2,3789,15653.539999956856
2,3790,21045.539999956854
2,3791,24211.119999956853
2,3792,25573.379999956855
2,3793,25996.479999956853
2,3794,24193.159999956853
2,3795,24268.159999956853
2,3796,26250.899999956855
2,3797,33762.29999995686
2,3798,50858.399999956855
2,3799,74990.53999994586
2,3800,101016.60999994588
2,3801,119436.5099999459
2,3802,123297.84999994592
2,3803,114941.46999994587
2,3804,110571.77999994591
2,3805,105804.5399999459
2,3806,99710.4199999459
2,3807,88158.7099999459
2,3808,71031.53999995686
2,3809,50326.04999995687
2,3810,32181.159999956857
2,3811,16962.169999956855
2,3812,8712.599999956856
2,3813,6483.739999956854
2,3814,5724.719999956855
2,3815,5133.659999956854
2,3816,5049.679999956855
2,3817,4026.5399999568554
2,3818,3510.479999956855
2,3819,3246.359999956855
2,3820,5074.019999956854
2,3821,13013.839999956856
2,3822,24691.30999995685
2,3823,39315.25999995685
2,3824,54439.25999995686
2,3825,65626.85999995685
2,3826,71099.39999995685
2,3827,70181.64999995685
2,3828,66982.61999995685
2,3829,63714.04999995686
2,3830,59687.48999995686
2,3831,53824.509999956856
2,3832,45945.29999995686
2,3833,34400.34999995685
2,3834,24112.55999995685
2,3835,16703.32999995685
2,3836,13785.109999956858
2,3837,14222.059999956859
2,3838,14486.179999956858
2,3839,14054.099999956856
2,3840,12766.839999956856
2,3841,12682.859999956856
2,3842,13114.939999956856
2,3843,13030.959999956856
2,3844,13658.539999956854
2,3845,17033.479999956857
2,3846,23248.37999995685
2,3847,31651.969999956855
2,3848,44842.03999995686
2,3849,56471.63999995687
2,3850,67841.22999995686
2,3851,74887.40999995687
2,3852,75526.55999995685
2,3853,70557.69999995685
2,3854,63762.79999995686
2,3855,56164.12999995685
2,3856,45439.91999995686
2,3857,34542.14999995685
2,3858,23988.089999956854
2,3859,17058.689999956856
2,3860,15072.369999956856
2,3861,15500.339999956854
2,3862,13277.119999956853
2,3863,12761.059999956855
2,3864,12328.979999956855
2,3865,12244.999999956855
2,3866,12244.999999956855
2,3867,12677.079999956852
2,3868,12769.059999956855
2,3869,16463.519999956854
2,3870,21697.30999995685
2,3871,30754.059999956855
2,3872,39849.039999956854
2,3873,49945.119999956856
2,3874,57860.589999956865
2,3875,63780.95999995687
2,3876,71789.67999995206
2,3877,74524.56999995204
2,3878,73811.88999995207
2,3879,68837.82999995208
2,3880,59002.91999995687
2,3881,47042.529999956845
2,3882,33785.76999995686
2,3883,21936.389999956853
2,3884,16511.159999956857
2,3885,18038.939999956852
2,3886,18206.899999956855
2,3887,17087.599999956856
2,3888,16571.539999956854
2,3889,15536.219999956857
2,3890,13309.799999956855
2,3891,12790.539999956858
2,3892,15684.369999956856
2,3893,22962.12999995685
2,3894,37953.09999995685
2,3895,61006.88999995687
2,3896,88283.9499999459
2,3897,111270.1380224367
2,3898,128457.90052949733
2,3899,136400.66621170702
2,3900,137127.33339560806
2,3901,134018.7645459231
2,3902,127611.68780993237
2,3903,116765.1199866527
2,3904,98888.49606153382
2,3905,69729.86999995686
2,3906,43927.80999995685
2,3907,29418.359999956858
2,3908,26724.639999956857
2,3909,27997.279999956852
2,3910,28333.19999995685
2,3911,24567.57999995685
2,3912,22764.259999956852
2,3913,18578.739999956855
2,3914,13697.019999956854
2,3915,13840.619999956853
2,3916,17083.699999956854
2,3917,26618.619999956856
2,3918,43250.9499999459
2,3919,65135.245221867015
2,3920,85727.23478483279
2,3921,103115.53806726041
2,3922,112314.55136997667
2,3923,113882.15085543995
2,3924,111802.8771903347
2,3925,107935.38685886601
2,3926,102018.15908054412
2,3927,97855.19798244984
2,3928,89850.13925035403
2,3929,74533.2499999459
2,3930,51389.83999995685
2,3931,41420.52999995686
2,3932,42821.81999995686
2,3933,45090.65999995686
2,3934,46005.45999995685
2,3935,43514.91999995685
2,3936,39833.27999995686
2,3937,36067.65999995686
2,3938,31785.97999995685
2,3939,27768.419999956855
2,3940,26170.219999956855
2,3941,28854.339999956857
2,3942,31929.299999956856
2,3943,33941.04999995686
2,3944,41263.49999995685
2,3945,47519.33999995686
2,3946,55569.439999956856
2,3947,60664.98999995686
2,3948,62588.409999956864
2,3949,67636.41999995208
2,3950,64366.249999952066
2,3951,61665.38999995205
2,3952,58578.02999995685
2,3953,54253.16999995686
2,3954,45656.509999956856
2,3955,35483.439999956856
2,3956,30245.109999956854
2,3957,28803.73999995685
2,3958,25986.259999956852
2,3959,26322.17999995685
2,3960,25383.01999995685
2,3961,25206.079999956855
2,3962,24341.919999956852
2,3963,23477.759999956852
2,3964,21707.759999956856
2,3965,24688.11999995685
2,3966,31090.109999956854
2,3967,42241.45999995687
2,3968,57171.189999956856
2,3969,69696.21999995688
2,3970,78648.66999995685
2,3971,82580.51999995684
2,3972,83554.10999995687
2,3973,81876.64999995683
2,3974,76499.32999995684
2,3975,66377.36999995686
2,3976,55703.91999995686
2,3977,43286.62999995685
2,3978,32015.48999995686
2,3979,23636.749999956854
2,3980,17968.049999956853
2,3981,18479.999999956854
2,3982,20106.379999956855
2,3983,20181.37999995685
2,3984,19569.159999956853
2,3985,16910.659999956853
2,3986,15455.439999956852
2,3987,16310.619999956856
2,3988,17201.74999995685
2,3989,22574.879999956855
2,3990,32479.359999956858
2,3991,45318.20999995685
2,3992,60805.45999995685
2,3993,73658.97999995686
2,3994,82093.41999995687
2,3995,88149.70999995687
2,3996,93743.7399999521
2,3997,91508.35999995208
2,3998,87639.38999995211
2,3999,77463.63999995685
2,4000,62907.04999995687
2,4001,44339.01999995686
2,4002,26290.569999956853
2,4003,12374.069999956855
2,4004,6853.769999956855
2,4005,4620.799999956854
2,4006,3681.639999956855
2,4007,2742.479999956855
2,4008,2742.4799999568554
2,4009,2310.3999999568546
2,4010,2394.379999956855
2,4011,2394.379999956855
2,4012,5241.279999956855
2,4013,12663.779999956856
2,4014,28524.049999956853
2,4015,49591.119999956856
2,4016,72496.45999995685
2,4017,91402.59999995204
2,4018,103904.94999995203
2,4019,106961.18999995205
2,4020,106367.42999995206
2,4021,99375.53999995206
2,4022,88157.6899999521
2,4023,78639.62999995686
2,4024,59866.909999956864
2,4025,38065.33999995686
2,4026,22409.25999995685
2,4027,12934.389999956855
2,4028,10540.689999956856
2,4029,9498.699999956854
2,4030,9750.639999956857
2,4031,10098.739999956855
2,4032,9594.859999956854
2,4033,8139.639999956855
2,4034,9066.619999956856
2,4035,9066.619999956854
2,4036,10204.889999956857
2,4037,15195.589999956854
2,4038,24010.119999956853
2,4039,37016.519999956865
2,4040,53940.63999995686
2,4041,71479.29999995686
2,4042,81229.47999995682
2,4043,86746.73999995684
2,4044,90024.53999995686
2,4045,89531.04999995213
2,4046,85857.51999995686
2,4047,76550.01999995684
2,4048,63666.91999995685
2,4049,47495.01999995686
2,4050,31953.17999995686
2,4051,21727.159999956853
2,4052,18519.249999956854
2,4053,19092.219999956855
2,4054,19515.319999956853
2,4055,21993.679999956854
2,4056,21138.499999956854
2,4057,19176.199999956854
2,4058,17117.739999956855
2,4059,16598.479999956853
2,4060,17022.929999956858
2,4061,22943.249999956857
2,4062,33744.719999956855
2,4063,51925.48999995685
2,4064,70617.31999995685
2,4065,83390.15999995687
2,4066,88421.79999995689
2,4067,91322.17999995686
2,4068,90564.86999995685
2,4069,87994.91999995687
2,4070,82424.56999995686
2,4071,73597.65999995684
2,4072,56963.629999956844
2,4073,41542.96999995685
2,4074,26089.269999956854
2,4075,15207.289999956854
2,4076,9259.709999956856
2,4077,8985.839999956854
2,4078,10705.179999956858
2,4079,13288.679999956856
2,4080,14668.899999956855
2,4081,16724.159999956857
2,4082,17936.419999956852
2,4083,19496.779999956856
2,4084,20627.049999956853
2,4085,27003.419999956852
2,4086,38005.609999956854
2,4087,54596.4199999459
2,4088,74379.98480247961
2,4089,92444.06375203666
2,4090,105977.13808067546
2,4091,113201.4408092639
2,4092,115671.98904180485
2,4093,111683.75542874525
2,4094,103320.73245104466
2,4095,90867.0278085983
2,4096,79124.14271186026
2,4097,62499.969999956855
2,4098,44609.479999956864
2,4099,27851.23999995685
2,4100,20970.709999956853
2,4101,18801.19999995685
2,4102,19056.339999956857
2,4103,18624.259999956856
2,4104,19995.499999956854
2,4105,21441.739999956855
2,4106,20586.55999995685
2,4107,20670.539999956854
2,4108,22996.829999956855
2,4109,28915.619999956856
2,4110,43271.3699999459
2,4111,64760.855111319615
2,4112,87147.77357162308
2,4113,98389.08541153543
2,4114,98571.86459608393
2,4115,98528.05139159875
2,4116,98702.79249949308
2,4117,98956.70378526364
2,4118,100169.50761391377
2,4119,95620.52185794353
2,4120,84703.8937200945
2,4121,67938.2999999459
2,4122,41968.719999956855
2,4123,21344.369999956856
2,4124,11378.409999956855
2,4125,9145.439999956856
2,4126,7606.239999956855
2,4127,5895.879999956855
2,4128,5556.759999956855
2,4129,5553.559999956854
2,4130,6924.799999956855
2,4131,6585.679999956856
2,4132,9247.519999956856
2,4133,20778.92999995685
2,4134,38933.149999956855
2,4135,58733.38999995685
2,4136,82699.18999995683
2,4137,106528.4099999459
2,4138,117233.6899999459
2,4139,117769.5899999459
2,4140,119567.4799999459
2,4141,122730.17999994589
2,4142,116904.65999994588
2,4143,106919.06999994589
2,4144,85237.03999994589
2,4145,61355.079999956855
2,4146,34755.26999995686
2,4147,18481.349999956852
2,4148,12281.049999956853
2,4149,12355.919999956855
2,4150,13979.099999956856
2,4151,14738.119999956856
2,4152,13534.839999956856
2,4153,11815.499999956857
2,4154,13693.819999956857
2,4155,15488.159999956857
2,4156,18242.099999956856
2,4157,24885.88999995686
2,4158,43717.729999956864
2,4159,74412.48999994592
2,4160,102210.9000658451
2,4161,119236.84677002535
2,4162,127197.75464581569
2,4163,131155.88840696224
2,4164,130734.86503016566
2,4165,130032.81885005264
2,4166,129095.83187369612
2,4167,119685.63898668966
2,4168,100835.46278020261
2,4169,70098.11999995685
2,4170,38236.98999995686
2,4171,19556.609999956854
2,4172,10636.709999956853
2,4173,10531.439999956854
2,4174,10951.339999956856
2,4175,10335.919999956855
2,4176,9720.499999956857
2,4177,9105.079999956853
2,4178,7049.819999956854
2,4179,6629.919999956854
2,4180,8528.679999956856
2,4181,18686.14999995685
2,4182,39833.57999995686
2,4183,69168.27999995677
2,4184,98860.3966344478
2,4185,119833.73815968246
2,4186,131972.0619222464
2,4187,136635.59089692103
2,4188,136712.28706836642
2,4189,130899.12134969949
2,4190,120794.74523865084
2,4191,105144.51611791122
2,4192,82924.1999999459
2,4193,56482.43999995685
2,4194,33013.09999995686
2,4195,16417.359999956854
2,4196,11488.689999956852
2,4197,13513.679999956854
2,4198,15133.659999956853
2,4199,17524.839999956854
2,4200,17524.839999956854
2,4201,16081.799999956858
2,4202,14977.879999956858
2,4203,14050.899999956857
2,4204,13977.889999956857
2,4205,20678.23999995685
2,4206,34531.64999995685
2,4207,55178.45999995686
2,4208,79771.41999995685
2,4209,98542.5399999459
2,4210,112087.38999994591
2,4211,122579.54999994591
2,4212,130222.88999994591
2,4213,130514.92999994589
2,4214,120206.55999994591
2,4215,105989.44999994591
2,4216,88231.69999994591
2,4217,65138.069999956846
2,4218,41464.679999956854
2,4219,25200.549999956853
2,4220,20649.509999956852
2,4221,23118.759999956852
2,4222,26100.999999956854
2,4223,26940.799999956853
2,4224,26592.699999956854
2,4225,25224.659999956857
2,4226,23517.49999995685
2,4227,20703.219999956855
2,4228,20118.699999956854
2,4229,25913.119999956853
2,4230,42943.559999956844
2,4231,70095.06999994589
2,4232,101441.0614090639
2,4233,122614.42864672806
2,4234,132452.63890365884
2,4235,134555.97086265407
2,4236,133555.10151721773
2,4237,129672.97731340994
2,4238,123139.54490343064
2,4239,111133.78207835006
2,4240,93231.07419465942
2,4241,62866.12999995686
2,4242,37389.899999956855
2,4243,25059.109999956858
2,4244,18199.099999956856
2,4245,18203.699999956854
2,4246,18894.119999956856
2,4247,18617.819999956853
2,4248,17942.779999956852
2,4249,18026.759999956856
2,4250,16823.479999956853
2,4251,15952.919999956855
2,4252,17444.209999956856
2,4253,26725.23999995685
2,4254,41555.88999994591
2,4255,61938.74196922565
2,4256,83178.66558958273
2,4257,104879.79314540018
2,4258,115537.35092382196
2,4259,117419.79400647228
2,4260,110316.61779698024
2,4261,105377.35369644343
2,4262,101017.69251653602
2,4263,93600.6850177994
2,4264,79917.14554725314
2,4265,57135.61999995687
2,4266,36321.88999995686
2,4267,21945.70999995685
2,4268,17639.709999956856
2,4269,16607.459999956856
2,4270,16628.619999956853
2,4271,19031.979999956853
2,4272,20403.219999956855
2,4273,19548.039999956858
2,4274,17924.859999956847
2,4275,16133.719999956857
2,4276,16074.079999956855
2,4277,22845.57999995685
2,4278,33388.06999995685
2,4279,51068.74999994591
2,4280,66165.40714185408
2,4281,77349.49477120946
2,4282,87867.96614447297
2,4283,99603.96699949088
2,4284,109991.78965936956
2,4285,109426.1646919905
2,4286,106457.01737745895
2,4287,90782.91008620747
2,4288,71469.0566705153
2,4289,52550.58999995685
2,4290,31543.959999956853
2,4291,17715.589999956854
2,4292,12134.759999956854
2,4293,11536.619999956854
2,4294,11959.719999956857
2,4295,13079.019999956858
2,4296,15221.459999956855
2,4297,14366.279999956854
2,4298,16160.619999956856
2,4299,15221.459999956855
2,4300,15663.529999956856
2,4301,23251.019999956854
2,4302,34479.27999995685
2,4303,50556.12999995685
2,4304,71655.83999995685
2,4305,93109.47999994589
2,4306,107647.80313425553
2,4307,126264.19603437297
2,4308,137378.35208877033
2,4309,137819.8220050646
2,4310,130310.24463334435
2,4311,119355.97676859418
2,4312,94290.20849224113
2,4313,64096.42999995686
2,4314,37904.90999995685
2,4315,22518.539999956858
2,4316,15298.279999956856
2,4317,13765.619999956853
2,4318,15061.859999956858
2,4319,17297.259999956856
2,4320,20039.73999995685
2,4321,23733.559999956855
2,4322,27859.459999956856
2,4323,31285.959999956856
2,4324,36122.579999945905
2,4325,44202.049999945906
2,4326,62023.69999994589
2,4327,90928.47075909225
2,4328,116407.21625286965
2,4329,123681.71915615826
2,4330,126356.45999307628
2,4331,124002.99962330755
2,4332,122321.4242054044
2,4333,123430.6050599681
2,4334,123903.66069409004
2,4335,118944.34060658969
2,4336,109711.8508219367
2,4337,90738.77997190588
2,4338,64059.65999994591
2,4339,44314.999999945896
2,4340,35375.1799999459
2,4341,35120.799999945906
2,4342,40248.679999945896
2,4343,44005.319999945896
2,4344,47518.99999994589
2,4345,47837.08299800136
2,4346,48704.48320216253
2,4347,48421.90769758713
2,4348,47299.013766724514
2,4349,55354.23720890153
2,4350,70967.4770193778
2,4351,91121.62162782816
2,4352,106765.04292938372
2,4353,118790.04911987431
2,4354,123055.3493378443
2,4355,124977.3127192316
2,4356,123346.20950259712
2,4357,123525.15751926604
2,4358,122918.61388552171
2,4359,116246.71635083712
2,4360,101957.73084095995
2,4361,81747.4999999459
2,4362,60543.48999995685
2,4363,40763.27999995685
2,4364,32441.909999956853
2,4365,30398.059999956855
2,4366,29617.87999995686
2,4367,30973.739999956855
2,4368,31828.919999956852
2,4369,30289.719999956855
2,4370,26872.19999995685
2,4371,25161.83999995685
2,4372,23479.019999956858
2,4373,26424.459999956853
2,4374,38170.71999995685
2,4375,55746.18999995685
2,4376,74360.44999995685
2,4377,91771.96999994596
2,4378,102702.48999994593
2,4379,113420.73999994593
2,4380,118184.39999994595
2,4381,113864.13999994595
2,4382,107177.96999994594
2,4383,102317.86999994593
2,4384,89085.00999994593
2,4385,68042.90999995686
2,4386,50751.45999995686
2,4387,36145.94999995686
2,4388,26734.489999956855
2,4389,26292.65999995686
2,4390,26976.679999956858
2,4391,25362.47999995685
2,4392,24183.559999956855
2,4393,21990.47999995685
2,4394,21747.51999995685
2,4395,20469.239999956855
2,4396,21337.219999956855
2,4397,27180.989999956855
2,4398,40378.24999995685
2,4399,63390.97999995686
2,4400,87857.39999994589
2,4401,105231.86999994592
2,4402,112952.80999994592
2,4403,115634.72999994589
2,4404,119554.0699999459
2,4405,120660.23999994592
2,4406,113677.3199999459
2,4407,100489.48999994592
2,4408,82085.52999994591
2,4409,57853.379999956844
2,4410,35510.31999995685
2,4411,20063.029999956852
2,4412,14817.089999956854
2,4413,13448.279999956854
2,4414,15092.619999956856
2,4415,16040.759999956856
2,4416,16904.919999956855
2,4417,19065.319999956853
2,4418,21657.799999956856
2,4419,22014.879999956855
2,4420,23062.999999956854
2,4421,30034.73999995685
2,4422,44961.4299999459
2,4423,67346.9777606812
2,4424,89640.34522217185
2,4425,104578.56204309242
2,4426,108929.67477042202
2,4427,109625.70961683654
2,4428,106675.5191997716
2,4429,104527.67616428557
2,4430,104593.4734998898
2,4431,103274.36782101603
2,4432,93479.91759459427
2,4433,74674.01999994591
2,4434,56581.0299999459
2,4435,40976.9099999459
2,4436,34543.7399999459
2,4437,33509.1799999459
2,4438,36230.4999999459
2,4439,41166.05999994591
2,4440,45006.6799999459
2,4441,49770.33074223706
2,4442,51216.98881763612
2,4443,51399.3566072126
2,4444,49968.9417972488
2,4445,56187.9494488503
2,4446,63415.45123154096
2,4447,73560.8818476582
2,4448,83400.01613353603
2,4449,86810.83643748595
2,4450,87754.75715547091
2,4451,89331.0347216691
2,4452,88277.89697497967
2,4453,86666.1387505444
2,4454,87131.78609166254
2,4455,91595.89808931833
2,4456,96953.17455294542
2,4457,94331.09777387958
2,4458,80050.00342413054
2,4459,60934.1564820411
2,4460,48406.70197224352
2,4461,45099.99546084616
2,4462,47198.7212440179
2,4463,47174.46819826776
2,4464,47944.98787699275
2,4465,48525.73797468779
2,4466,47338.18698608248
2,4467,50070.5705715096
2,4468,53016.30675756105
2,4469,62557.92712079945
2,4470,77653.37748859673
2,4471,96471.48771501072
2,4472,110706.97445122844
2,4473,113436.36507719345
2,4474,116526.93363988276
2,4475,115701.13984093623
2,4476,114404.7853511328
2,4477,113132.09298579236
2,4478,115082.88231024882
2,4479,116583.43638714062
2,4480,117670.53089180222
2,4481,104087.84603419834
2,4482,85174.29015593999
2,4483,62755.153046950465
2,4484,49522.03897620026
2,4485,44149.70437788974
2,4486,42962.95525452331
2,4487,43771.35165105022
2,4488,47818.437876709315
2,4489,50235.39690040752
2,4490,52301.97547777692
2,4491,49735.71311666367
2,4492,47282.71848715625
2,4493,55652.930936038596
2,4494,74657.14434959329
2,4495,99931.64966982865
2,4496,112833.4367941951
2,4497,116944.29444461828
2,4498,117720.42690708878
2,4499,118870.31162015963
2,4500,116927.10498839544
2,4501,116852.57650766912
2,4502,120921.00503962679
2,4503,119469.77129704168
2,4504,108333.1282886944
2,4505,92517.04181829738
2,4506,67078.54999995686
2,4507,47357.40999995686
2,4508,38000.95999995685
2,4509,33725.81999995686
2,4510,32702.679999956858
2,4511,33293.73999995686
2,4512,32513.55999995686
2,4513,29939.03999995685
2,4514,26941.419999956855
2,4515,23352.739999956855
2,4516,21670.899999956855
2,4517,24232.049999956856
2,4518,32461.869999956856
2,4519,49183.009999956856
2,4520,67523.95999995686
2,4521,85960.94999995685
2,4522,98574.58999995205
2,4523,108225.78999995206
2,4524,108503.85999995207
2,4525,103894.33999995208
2,4526,96426.45999995209
2,4527,83943.94999995206
2,4528,67486.62999995686
2,4529,50579.70999995685
2,4530,31588.859999956854
2,4531,20549.179999956854
2,4532,13761.369999956856
2,4533,12394.999999956857
2,4534,11287.879999956856
2,4535,11203.899999956857
2,4536,10264.739999956853
2,4537,9832.659999956855
2,4538,9916.639999956857
2,4539,9736.499999956855
2,4540,10608.019999956856
2,4541,15509.549999956855
2,4542,25805.66999995686
2,4543,39923.58999995686
2,4544,55244.789999956854
2,4545,72608.23999995686
2,4546,87738.15999995686
2,4547,94201.05999995673
2,4548,100204.39999995206
2,4549,103363.70999995207
